Brand,Product Name,Category,Product ID,Color,Style,Image URL,Gender,Product URL,Image Name
zara,LOOK,No category,T0858038871-I2024,871,No style,https://static.zara.net/assets/public/90a2/0e7b/63a74276878c/f0b60ae6d225/08638388711-p/08638388711-p.jpg?ts=1721216459131,WOMAN,https://www.zara.com/ua/en/-pT0858038871.html?v1=391037920,08638388711-p.jpg
zara,PRINTED TROUSERS,PANTALON,08191716-I2024,Multicoloured,No style,https://static.zara.net/assets/public/6a77/cf3f/2f2540cea389/cf58a826b093/08191716330-p/08191716330-p.jpg?ts=1721216455905,WOMAN,https://www.zara.com/ua/en/printed-trousers-p08191716.html?v1=372792951,08191716330-p.jpg
zara,LINEN BLEND MINI DRESS WITH CUT-OUT DETAIL,VESTIDO,08651396-I2024,Black,No style,https://static.zara.net/assets/public/a35e/005c/76534c69bd46/159efa8895f1/08651396800-h1/08651396800-h1.jpg?ts=1721217271903,WOMAN,https://www.zara.com/ua/en/linen-blend-mini-dress-with-cut-out-detail-p08651396.html?v1=379863930,08651396800-h1.jpg
zara,LOOK,No category,T0858374480-I2024,480,No style,https://static.zara.net/assets/public/b832/4f1d/5fd1475e9063/844954c85df1/08663396800-p/08663396800-p.jpg?ts=1721216455635,WOMAN,https://www.zara.com/ua/en/-pT0858374480.html?v1=391037918,08663396800-p.jpg
zara,LINEN BLEND ASYMMETRIC MIDI DRESS,VESTIDO,08419729-I2024,Black,No style,https://static.zara.net/assets/public/dc56/b4ea/43c741fea40e/3c2577762d89/08419729800-p/08419729800-p.jpg?ts=1721216456418,WOMAN,https://www.zara.com/ua/en/linen-blend-asymmetric-midi-dress-p08419729.html?v1=376485125,08419729800-p.jpg
zara,ASYMMETRIC MIDI DRESS WITH BEADS,VESTIDO,09878182-I2024,Black,No style,https://static.zara.net/assets/public/ac09/b72f/1d854acf88a0/dd98012456da/09878182800-p/09878182800-p.jpg?ts=1721216455146,WOMAN,https://www.zara.com/ua/en/asymmetric-midi-dress-with-beads-p09878182.html?v1=369290698,09878182800-p.jpg
zara,CREASED-EFFECT PLAYSUIT,MONO,09878181-I2024,Dark green,No style,https://static.zara.net/assets/public/aaa1/2e9c/33eb4e0b8e19/e1b6fe62701a/09878181529-p/09878181529-p.jpg?ts=1721216459760,WOMAN,https://www.zara.com/ua/en/creased-effect-playsuit-p09878181.html?v1=365453588,09878181529-p.jpg
zara,LOOK,No category,T0389706971-I2024,971,No style,https://static.zara.net/assets/public/63a6/2b68/0a9c4033b294/64ee79c30934/03897069711-p/03897069711-p.jpg?ts=1721216455606,WOMAN,https://www.zara.com/ua/en/-pT0389706971.html?v1=391037915,03897069711-p.jpg
zara,MIDI DRESS WITH GOLDEN APPLIQUÉ,VESTIDO,08535312-I2024,Raspberry,No style,https://static.zara.net/assets/public/40ec/0087/1eb84b47b390/143a8813b2bd/08535312671-p/08535312671-p.jpg?ts=1721216460421,WOMAN,https://www.zara.com/ua/en/midi-dress-with-golden-applique-p08535312.html?v1=377399499,08535312671-p.jpg
zara,MIDI DRESS WITH GOLDEN APPLIQUÉ,VESTIDO,08535312-I2024,Raspberry,No style,https://static.zara.net/assets/public/9215/f618/644e4acd86a3/92aafda5d800/08535312671-a1/08535312671-a1.jpg?ts=1721216460079,WOMAN,https://www.zara.com/ua/en/midi-dress-with-golden-applique-p08535312.html?v1=391007354,08535312671-a1.jpg
zara,ZW COLLECTION CROCHET SKIRT,FALDA,02731246-I2024,Ecru,No style,https://static.zara.net/assets/public/c161/41d0/0f5d41a3aa27/ab3b2762ee52/02731246712-h1/02731246712-h1.jpg?ts=1721115423261,WOMAN,https://www.zara.com/ua/en/zw-collection-crochet-skirt-p02731246.html?v1=364102240,02731246712-h1.jpg
zara,ASYMMETRIC KNIT TOP WITH CUT-OUT DETAIL AND BEADS,TOPS Y OTRAS P.,03920116-I2024,Green,No style,https://static.zara.net/assets/public/087d/5c1e/d2b64e918271/5a782b42286a/03920116500-p/03920116500-p.jpg?ts=1721214958900,WOMAN,https://www.zara.com/ua/en/asymmetric-knit-top-with-cut-out-detail-and-beads-p03920116.html?v1=376736456,03920116500-p.jpg
zara,FLOWER EARRINGS WITH CHARMS,BISUTERIA,04548212-I2024,White,No style,https://static.zara.net/assets/public/f77c/3af2/d4e145cbb2f4/35c6205e4767/04548212250-a1/04548212250-a1.jpg?ts=1721228997843,WOMAN,https://www.zara.com/ua/en/flower-earrings-with-charms-p04548212.html?v1=367189259,04548212250-a1.jpg
zara,ZW COLLECTION LONG MATCHING DRESS,VESTIDO,08389406-I2024,Black,No style,https://static.zara.net/assets/public/99b1/406e/242743fbbc90/330c6c7d17f4/08389406800-1-h1/08389406800-1-h1.jpg?ts=1721128631904,WOMAN,https://www.zara.com/ua/en/zw-collection-long-matching-dress-p08389406.html?v1=390283572,08389406800-1-h1.jpg
zara,ZW COLLECTION CROCHET PENCIL SKIRT,FALDA,04786136-I2024,Black,No style,https://static.zara.net/assets/public/ac4d/781d/53a34d8abbcc/eb35c3b687fb/04786136800-p/04786136800-p.jpg?ts=1721219357241,WOMAN,https://www.zara.com/ua/en/zw-collection-crochet-pencil-skirt-p04786136.html?v1=364113202,04786136800-p.jpg
zara,RESIN STONE EARRINGS,BISUTERIA,04736220-I2024,Multicoloured,No style,https://static.zara.net/assets/public/fe5a/5b8b/9acc4379aae8/827d0f34a078/04736220330-15-p/04736220330-15-p.jpg?ts=1721214961050,WOMAN,https://www.zara.com/ua/en/resin-stone-earrings-p04736220.html?v1=390998757,04736220330-15-p.jpg
zara,ZW COLLECTION EMBROIDERED CULOTTES,PANTALON,02731241-I2024,White,No style,https://static.zara.net/assets/public/75aa/68ab/9ac94478a44b/53dd324b2933/02731241250-15-p/02731241250-15-p.jpg?ts=1721214962373,WOMAN,https://www.zara.com/ua/en/zw-collection-embroidered-culottes-p02731241.html?v1=390898616,02731241250-15-p.jpg
zara,FLAT SPLIT SUEDE SLIDER SANDALS WITH STUDS,SANDALIA E,11613410-I2024,Brown,No style,https://static.zara.net/assets/public/c0c1/fb47/071f43178514/cca750601c08/11613410105-016-a1/11613410105-016-a1.jpg?ts=1721216340739,WOMAN,https://www.zara.com/ua/en/flat-split-suede-slider-sandals-with-studs-p11613410.html?v1=391007122,11613410105-016-a1.jpg
zara,ZW COLLECTION CROCHET SKIRT,FALDA,02731246-I2024,Ecru,No style,https://static.zara.net/assets/public/b6dc/ef2c/1e47460a85c7/5d0008f9d00a/02731246712-a4/02731246712-a4.jpg?ts=1721115425905,WOMAN,https://www.zara.com/ua/en/zw-collection-crochet-skirt-p02731246.html?v1=390475877,02731246712-a4.jpg
zara,ZW COLLECTION CROCHET TOP,CAMISA,02731247-I2024,Ecru,No style,https://static.zara.net/assets/public/f00d/978e/d37b4c8e84cd/a0afc9dea375/02731247712-a3/02731247712-a3.jpg?ts=1721115421224,WOMAN,https://www.zara.com/ua/en/zw-collection-crochet-top-p02731247.html?v1=364107435,02731247712-a3.jpg
zara,ZW COLLECTION EMBROIDERED SHIRT DRESS,VESTIDO,08420916-I2024,Red,No style,https://static.zara.net/assets/public/a4ab/2f7c/b2be441f855c/ed8fbd2c93e2/08420916600-a2/08420916600-a2.jpg?ts=1721226161395,WOMAN,https://www.zara.com/ua/en/zw-collection-embroidered-shirt-dress-p08420916.html?v1=374522376,08420916600-a2.jpg
zara,ZW COLLECTION 100% LINEN SHIRT,CAMISA,04877100-I2024,Anthracite grey,No style,https://static.zara.net/assets/public/3401/c208/df85409cb2f7/a5df305158e7/04877100807-15-p/04877100807-15-p.jpg?ts=1721216786367,WOMAN,https://www.zara.com/ua/en/zw-collection-100-linen-shirt-p04877100.html?v1=390898615,04877100807-15-p.jpg
zara,EMBELLISHED FLAT SLIDER SANDALS,SANDALIA E,11647310-I2024,Ecru White,No style,https://static.zara.net/assets/public/1c7e/f632/1ab24c66a1f1/c227c418912d/11647310002-ult/11647310002-ult.jpg?ts=1721030395867,WOMAN,https://www.zara.com/ua/en/embellished-flat-slider-sandals-p11647310.html?v1=364102452,11647310002-ult.jpg
zara,ZW COLLECTION BLOUSE WITH EMBROIDERED NECK,CAMISA,09479241-I2024,Oyster-white,No style,https://static.zara.net/assets/public/4d51/5f13/0e2847b1b6f4/e179feea235f/09479241251-h2/09479241251-h2.jpg?ts=1721226487202,WOMAN,https://www.zara.com/ua/en/zw-collection-blouse-with-embroidered-neck-p09479241.html?v1=364117719,09479241251-h2.jpg
zara,ZW COLLECTION PRINTED LONG DRESS,VESTIDO,05216243-I2024,Black / White,No style,https://static.zara.net/assets/public/7096/cf6d/704b4e4794a0/f3cbabf2fc50/05216243064-a5/05216243064-a5.jpg?ts=1721225525780,WOMAN,https://www.zara.com/ua/en/zw-collection-printed-long-dress-p05216243.html?v1=372445060,05216243064-a5.jpg
zara,STRAPPY LEATHER SANDALS,SANDALIA,11305410-I2024,Red,No style,https://static.zara.net/assets/public/e26f/14ef/cf8d47b7b8df/9cc904aeb5fc/11305410600-ult/11305410600-ult.jpg?ts=1721029287825,WOMAN,https://www.zara.com/ua/en/strappy-leather-sandals-p11305410.html?v1=364096390,11305410600-ult.jpg
zara,ZW COLLECTION SHORT EMBROIDERED DRESS,VESTIDO,05107258-I2024,White,No style,https://static.zara.net/assets/public/0912/31d1/b8d04fddb5d1/6893a92c918d/05107258250-p/05107258250-p.jpg?ts=1721225408508,WOMAN,https://www.zara.com/ua/en/zw-collection-short-embroidered-dress-p05107258.html?v1=364092297,05107258250-p.jpg
zara,FABRIC EMBELLISHED FLAT SLIDER SANDALS,SANDALIA E,11618410-I2024,Ecru White,No style,https://static.zara.net/assets/public/cdfb/618b/7264422085ae/a2edc25c634e/11618410002-p/11618410002-p.jpg?ts=1721228998348,WOMAN,https://www.zara.com/ua/en/fabric-embellished-flat-slider-sandals-p11618410.html?v1=364092478,11618410002-p.jpg
zara,ZW COLLECTION LOOSE FIT TROUSERS WITH TIES,PANTALON,01213240-I2024,White,No style,https://static.zara.net/assets/public/5eea/d6c3/66bc4796ae1d/f7d057056ec6/01213240250-15-p/01213240250-15-p.jpg?ts=1721214964434,WOMAN,https://www.zara.com/ua/en/zw-collection-loose-fit-trousers-with-ties-p01213240.html?v1=390898614,01213240250-15-p.jpg
zara,BEADED FLORAL EARRINGS WITH RHINESTONES,BISUTERIA,04548264-I2024,Multicoloured,No style,https://static.zara.net/assets/public/ce1b/1ccf/8c81429e84b5/ad464d3d72a0/04548264330-15-a2/04548264330-15-a2.jpg?ts=1721214964791,WOMAN,https://www.zara.com/ua/en/beaded-floral-earrings-with-rhinestones-p04548264.html?v1=390998756,04548264330-15-a2.jpg
zara,ZW COLLECTION EMBROIDERED DRESS,VESTIDO,05107246-I2024,Black,No style,https://static.zara.net/assets/public/5473/f920/97e946d192d8/e3eba29ee39b/05107246800-p/05107246800-p.jpg?ts=1721217038674,WOMAN,https://www.zara.com/ua/en/zw-collection-embroidered-dress-p05107246.html?v1=364092375,05107246800-p.jpg
zara,ZW COLLECTION ASYMMETRIC JACQUARD TOP,CAMISA,08281246-I2024,Oyster-white,No style,https://static.zara.net/assets/public/4a4a/7700/735448ee827d/b1ce7bb29512/08281246251-p/08281246251-p.jpg?ts=1721225843628,WOMAN,https://www.zara.com/ua/en/zw-collection-asymmetric-jacquard-top-p08281246.html?v1=375269277,08281246251-p.jpg
zara,ZW COLLECTION CROCHET SHIRT,CAMISA,04786268-I2024,Oyster-white,No style,https://static.zara.net/assets/public/6704/b9d4/13be4652b255/d6b721167143/04786268251-a4/04786268251-a4.jpg?ts=1721116932638,WOMAN,https://www.zara.com/ua/en/zw-collection-crochet-shirt-p04786268.html?v1=364117353,04786268251-a4.jpg
zara,ZW COLLECTION CROCHET BERMUDA SHORTS,BERMUDA,04786252-I2024,Oyster-white,No style,https://static.zara.net/assets/public/4c28/2ef0/e9b54c949f96/0ad638726c40/04786252251-p/04786252251-p.jpg?ts=1721225032780,WOMAN,https://www.zara.com/ua/en/zw-collection-crochet-bermuda-shorts-p04786252.html?v1=364092347,04786252251-p.jpg
zara,ZW COLLECTION RELAXED FIT MID-RISE FOLD-UP JEANS,PANTALON,09863246-I2024,Blue,No style,https://static.zara.net/assets/public/2ef6/af6c/4f394709908e/ae4550c101a3/09863246400-p/09863246400-p.jpg?ts=1721226815186,WOMAN,https://www.zara.com/ua/en/zw-collection-relaxed-fit-mid-rise-fold-up-jeans-p09863246.html?v1=372366566,09863246400-p.jpg
zara,ZW COLLECTION TOP WITH STUDS,CAMISA,05107250-I2024,Sand,No style,https://static.zara.net/assets/public/ec3a/e8b9/774c41459874/f9da7189dd8f/05107250711-001-a4/05107250711-001-a4.jpg?ts=1721206202203,WOMAN,https://www.zara.com/ua/en/zw-collection-top-with-studs-p05107250.html?v1=389275536,05107250711-001-a4.jpg
zara,ZW COLLECTION SHIRT WITH LACE TRIMS,CAMISA,05598243-I2024,Oyster-white,No style,https://static.zara.net/assets/public/5f48/0fa6/eaa0405697f6/3c717c0d46c4/05598243251-p/05598243251-p.jpg?ts=1721225673688,WOMAN,https://www.zara.com/ua/en/zw-collection-shirt-with-lace-trims-p05598243.html?v1=364117431,05598243251-p.jpg
zara,ZW COLLECTION LINEN BLEND CROCHET TROUSERS,PANTALON,04786262-I2024,Ecru,No style,https://static.zara.net/assets/public/adc0/6e7e/46ac4c8da211/23c2e85a8209/04786262712-a1/04786262712-a1.jpg?ts=1721115919221,WOMAN,https://www.zara.com/ua/en/zw-collection-linen-blend-crochet-trousers-p04786262.html?v1=366879722,04786262712-a1.jpg
zara,OPEN-BACK KNIT DRESS,VESTIDO,03519023-I2024,Bluish,No style,https://static.zara.net/assets/public/7810/692e/f9784af49dc3/6fd52edf8f35/03519023420-a3/03519023420-a3.jpg?ts=1721214960900,WOMAN,https://www.zara.com/ua/en/open-back-knit-dress-p03519023.html?v1=371379584,03519023420-a3.jpg
zara,METALLIC CUFF,BISUTERIA,01124208-I2024,Silver,No style,https://static.zara.net/assets/public/3bd5/e9a3/7b384df9b440/c6ae9056d583/01124208808-15-a1/01124208808-15-a1.jpg?ts=1721214958602,WOMAN,https://www.zara.com/ua/en/metallic-cuff-p01124208.html?v1=390822197,01124208808-15-a1.jpg
zara,ZW COLLECTION 100% LINEN SLIP DRESS,VESTIDO,04786012-I2024,White,No style,https://static.zara.net/assets/public/5388/51eb/40c14c8683ad/c39a37bf6e59/04786012250-h1/04786012250-h1.jpg?ts=1721115850263,WOMAN,https://www.zara.com/ua/en/zw-collection-100-linen-slip-dress-p04786012.html?v1=364096316,04786012250-h1.jpg
zara,ZW COLLECTION EMBROIDERED SHORTS,BERMUDA,02731242-I2024,White,No style,https://static.zara.net/assets/public/ba63/9068/7a5c4b66a3b1/3105642c5aa5/02731242250-p/02731242250-p.jpg?ts=1721224526466,WOMAN,https://www.zara.com/ua/en/zw-collection-embroidered-shorts-p02731242.html?v1=364092074,02731242250-p.jpg
zara,ZW COLLECTION OVERSIZE OVERSHIRT WITH POCKETS,CAZADORA,04877249-I2024,Khaki,No style,https://static.zara.net/assets/public/81c4/0c9a/6bd64d859f72/c8f80248ca41/04877249505-a1/04877249505-a1.jpg?ts=1721232937574,WOMAN,https://www.zara.com/ua/en/zw-collection-oversize-overshirt-with-pockets-p04877249.html?v1=369683622,04877249505-a1.jpg
zara,ZW COLLECTION PYJAMA-STYLE JOGGERS,PANTALON,04877260-I2024,Khaki,No style,https://static.zara.net/assets/public/a2f6/4256/71404b34be50/4c65e42e2650/04877260505-p/04877260505-p.jpg?ts=1721125879778,WOMAN,https://www.zara.com/ua/en/zw-collection-pyjama-style-joggers-p04877260.html?v1=391037447,04877260505-p.jpg
zara,PLAIN LINEN BLEND KNIT TOP WITH KNOT DETAIL,TOPS Y OTRAS P.,03920103-I2024,Dark khaki,No style,https://static.zara.net/assets/public/7946/b95c/b179401eb12f/5d94bda91385/03920103507-a1/03920103507-a1.jpg?ts=1721231782680,WOMAN,https://www.zara.com/ua/en/plain-linen-blend-knit-top-with-knot-detail-p03920103.html?v1=365962247,03920103507-a1.jpg
zara,PLAIN LINEN BLEND KNIT TOP WITH KNOT DETAIL,TOPS Y OTRAS P.,03920103-I2024,Ecru,No style,https://static.zara.net/assets/public/7e5a/5192/d4214d12a3d0/618a6826f20f/03920103712-001-p/03920103712-001-p.jpg?ts=1720512798168,WOMAN,https://www.zara.com/ua/en/plain-linen-blend-knit-top-with-knot-detail-p03920103.html?v1=388283462,03920103712-001-p.jpg
zara,ZW COLLECTION PYJAMA-STYLE JOGGERS,PANTALON,04877260-I2024,Light blue,No style,https://static.zara.net/assets/public/4af9/d6f3/8c7e4c89a486/3c14441c6be3/04877260441-a2/04877260441-a2.jpg?ts=1721302686758,WOMAN,https://www.zara.com/ua/en/zw-collection-pyjama-style-joggers-p04877260.html?v1=391037445,04877260441-a2.jpg
zara,ZW COLLECTION OVERSIZE OVERSHIRT WITH POCKETS,CAZADORA,04877249-I2024,Light blue,No style,https://static.zara.net/assets/public/9d44/fe44/dc7d47ec8615/b832c114ffcf/04877249441-a4/04877249441-a4.jpg?ts=1721302995774,WOMAN,https://www.zara.com/ua/en/zw-collection-oversize-overshirt-with-pockets-p04877249.html?v1=374710675,04877249441-a4.jpg
zara,FLAT LEATHER SLIDER SANDALS,SANDALIA E,11614410-I2024,Black,No style,https://static.zara.net/assets/public/8615/d5d8/23304dff9e4c/b3e1eeb1edb8/11615410800-ult/11615410800-ult.jpg?ts=1717427669050,WOMAN,https://www.zara.com/ua/en/flat-leather-slider-sandals-p11614410.html?v1=378922234,11615410800-ult.jpg
zara,FLAT LEATHER SLIDER SANDALS,SANDALIA E,11614410-I2024,Brown,No style,https://static.zara.net/assets/public/3f9c/d570/aea343ab94dc/84aa30458282/11614410105-ult/11614410105-ult.jpg?ts=1716390178122,WOMAN,https://www.zara.com/ua/en/flat-leather-slider-sandals-p11614410.html?v1=364092483,11614410105-ult.jpg
zara,LONG PRINTED SATIN DRESS,VESTIDO,08476473-I2024,Blues,No style,https://static.zara.net/assets/public/ef77/56d3/da0541c49de2/882138df78b7/08476473112-p/08476473112-p.jpg?ts=1721130365074,WOMAN,https://www.zara.com/ua/en/long-printed-satin-dress-p08476473.html?v1=375695004,08476473112-p.jpg
zara,SATIN HALTER MIDI DRESS,VESTIDO,08448331-I2024,Black,No style,https://static.zara.net/assets/public/3142/57f7/e2d14d2f961b/053aa110078e/08448331800-p/08448331800-p.jpg?ts=1721130371019,WOMAN,https://www.zara.com/ua/en/satin-halter-midi-dress-p08448331.html?v1=375695007,08448331800-p.jpg
zara,SATIN HALTER MIDI DRESS,VESTIDO,08448331-I2024,Black,No style,https://static.zara.net/assets/public/126d/7e22/2fdb41918f4c/2ae45f7f5866/08448331800-a1/08448331800-a1.jpg?ts=1721130364244,WOMAN,https://www.zara.com/ua/en/satin-halter-midi-dress-p08448331.html?v1=390475932,08448331800-a1.jpg
zara,LONG RUFFLED ANIMAL PRINT DRESS,VESTIDO,08474470-I2024,Zebra,No style,https://static.zara.net/assets/public/0b8b/1c43/593d434a8607/ca5fdfde221d/08474470037-p/08474470037-p.jpg?ts=1721130366960,WOMAN,https://www.zara.com/ua/en/long-ruffled-animal-print-dress-p08474470.html?v1=375690315,08474470037-p.jpg
zara,LONG SATIN HALTER DRESS,VESTIDO,08342205-I2024,Lemon yellow,No style,https://static.zara.net/assets/public/3c05/db83/bec04b63a733/db2a1497b8c8/08342205320-p/08342205320-p.jpg?ts=1721130370459,WOMAN,https://www.zara.com/ua/en/long-satin-halter-dress-p08342205.html?v1=370971944,08342205320-p.jpg
zara,LONG SATIN HALTER DRESS,VESTIDO,08342205-I2024,Lemon yellow,No style,https://static.zara.net/assets/public/d73e/bfc1/5cbe4244b29a/18173b6d7033/08342205320-a3/08342205320-a3.jpg?ts=1721130367422,WOMAN,https://www.zara.com/ua/en/long-satin-halter-dress-p08342205.html?v1=390475936,08342205320-a3.jpg
zara,LONG SATIN DRESS WITH OPEN BACK,VESTIDO,08475471-I2024,118,No style,https://static.zara.net/assets/public/b5dd/97d0/2a114e8fb70f/b672838a44df/08475471118-a2/08475471118-a2.jpg?ts=1721130363890,WOMAN,https://www.zara.com/ua/en/long-satin-dress-with-open-back-p08475471.html?v1=375690318,08475471118-a2.jpg
zara,SATIN MIDI DRESS WITH OPEN BACK,VESTIDO,08500331-I2024,Light brown,No style,https://static.zara.net/assets/public/9e67/656c/10f44a17989b/27a875df2540/08500331730-p/08500331730-p.jpg?ts=1721130714619,WOMAN,https://www.zara.com/ua/en/satin-midi-dress-with-open-back-p08500331.html?v1=390475933,08500331730-p.jpg
zara,SATIN MIDI DRESS WITH OPEN BACK,VESTIDO,08500331-I2024,Light brown,No style,https://static.zara.net/assets/public/45c2/856d/7e7746818e40/0bc5332f5d3c/08500331730-a5/08500331730-a5.jpg?ts=1721130714479,WOMAN,https://www.zara.com/ua/en/satin-midi-dress-with-open-back-p08500331.html?v1=377059171,08500331730-a5.jpg
zara,RECTANGULAR SUNGLASSES,GAFAS,02727011-I2024,Burgundy,No style,https://static.zara.net/assets/public/034d/6488/6fad48cd924a/2db1ec1c6bad/02727011606-001-p/02727011606-001-p.jpg?ts=1721034738006,WOMAN,https://www.zara.com/ua/en/rectangular-sunglasses-p02727011.html?v1=390138897,02727011606-001-p.jpg
zara,RECTANGULAR SUNGLASSES,GAFAS,02727011-I2024,Burgundy,No style,https://static.zara.net/assets/public/ae24/1601/9b5f4f69b7c2/fb45687cae6a/02727011606-e21/02727011606-e21.jpg?ts=1719573575628,WOMAN,https://www.zara.com/ua/en/rectangular-sunglasses-p02727011.html?v1=390360291,02727011606-e21.jpg
zara,STRAPLESS MIDI DRESS,VESTIDO,08089258-I2024,Beige,No style,https://static.zara.net/assets/public/8996/d1ec/cb984ce893e0/0c2fcdf3ede9/08089258710-p/08089258710-p.jpg?ts=1718030424729,WOMAN,https://www.zara.com/ua/en/strapless-midi-dress-p08089258.html?v1=367196387,08089258710-p.jpg
zara,POPLIN DRESS WITH RAISED FLOWER,VESTIDO,00881355-I2024,Brown,No style,https://static.zara.net/assets/public/3042/f0ea/526f4c0e975e/f5cad23fc165/00881355700-a2/00881355700-a2.jpg?ts=1718030425258,WOMAN,https://www.zara.com/ua/en/poplin-dress-with-raised-flower-p00881355.html?v1=364086240,00881355700-a2.jpg
zara,DRAPED TOP WITH RAISED FLOWER DETAIL,CAMISA,00881075-I2024,Brown,No style,https://static.zara.net/assets/public/9fe5/3988/4fe142c79408/43c692baadbe/00881075700-a1/00881075700-a1.jpg?ts=1718030418653,WOMAN,https://www.zara.com/ua/en/draped-top-with-raised-flower-detail-p00881075.html?v1=390283597,00881075700-a1.jpg
zara,DRAPED TOP WITH RAISED FLOWER DETAIL,CAMISA,00881075-I2024,Brown,No style,https://static.zara.net/assets/public/cc79/698c/45dd4bc3bf72/5191e08903d4/00881075700-p/00881075700-p.jpg?ts=1718030420036,WOMAN,https://www.zara.com/ua/en/draped-top-with-raised-flower-detail-p00881075.html?v1=364107254,00881075700-p.jpg
zara,POPLIN DRESS WITH RAISED FLOWERS,VESTIDO,00881368-I2024,White,No style,https://static.zara.net/assets/public/4290/1e98/495b4decaf3c/8d4d0181cc1a/00881368250-p/00881368250-p.jpg?ts=1718030425424,WOMAN,https://www.zara.com/ua/en/poplin-dress-with-raised-flowers-p00881368.html?v1=390283598,00881368250-p.jpg
zara,FLAT STRAPPY SLIDER SANDALS,SANDALIA E,13604410-I2024,white,No style,https://static.zara.net/assets/public/a59e/4ffc/5995403197dd/650b95c4dff6/13604410850-ult/13604410850-ult.jpg?ts=1721125050945,WOMAN,https://www.zara.com/ua/en/flat-strappy-slider-sandals-p13604410.html?v1=367923574,13604410850-ult.jpg
zara,POPLIN DRESS WITH RAISED FLOWER,VESTIDO,00881355-I2024,Brown,No style,https://static.zara.net/assets/public/d13d/9a17/6fce4d08bdd9/c38cfcab5aef/00881355700-a1/00881355700-a1.jpg?ts=1718030422409,WOMAN,https://www.zara.com/ua/en/poplin-dress-with-raised-flower-p00881355.html?v1=390283595,00881355700-a1.jpg
zara,POPLIN DRESS WITH RAISED FLOWERS,VESTIDO,00881368-I2024,White,No style,https://static.zara.net/assets/public/4e79/f6a2/632a4cdb8f65/eb54e181021d/00881368250-a2/00881368250-a2.jpg?ts=1718030419889,WOMAN,https://www.zara.com/ua/en/poplin-dress-with-raised-flowers-p00881368.html?v1=364086210,00881368250-a2.jpg
zara,STRAPLESS MIDI DRESS,VESTIDO,08089258-I2024,Beige,No style,https://static.zara.net/assets/public/2137/5bbc/91a141f9a4ea/c3008810beb1/08089258710-h2/08089258710-h2.jpg?ts=1718030423330,WOMAN,https://www.zara.com/ua/en/strapless-midi-dress-p08089258.html?v1=390283596,08089258710-h2.jpg
zara,NUDE BOUQUET 30 ML / 1.01 oz,EAU DE PERFUME,20130242-I2024,tinted leather,No style,https://static.zara.net/assets/public/970e/ac44/84d44a82abc1/4014a6502ee7/20130242999-ult/20130242999-ult.jpg?ts=1720015552674,WOMAN,https://www.zara.com/ua/en/nude-bouquet-30-ml---1-01%C2%A0oz-p20130242.html?v1=364096425,20130242999-ult.jpg
zara,METALLIC THREAD STRIPED SHIRT,CAMISA,08386494-I2024,Ecru / Beige,No style,https://static.zara.net/assets/public/27f4/1c05/60524e0595a2/d236b9377af0/08386494075-h1/08386494075-h1.jpg?ts=1721230049739,WOMAN,https://www.zara.com/ua/en/metallic-thread-striped-shirt-p08386494.html?v1=372776373,08386494075-h1.jpg
zara,METALLIC THREAD STRIPED SHIRT,CAMISA,08386494-I2024,Ecru / Beige,No style,https://static.zara.net/assets/public/c145/eafd/6e9f4899b351/90632f407b34/08386494075-a1/08386494075-a1.jpg?ts=1721225804437,WOMAN,https://www.zara.com/ua/en/metallic-thread-striped-shirt-p08386494.html?v1=391038418,08386494075-a1.jpg
zara,WIDE-LEG LINEN-BLEND TROUSERS,PANTALON,08037715-I2024,Ecru,No style,https://static.zara.net/assets/public/0cad/1440/8f8042d0b456/47d7fd099e7a/08037715712-016-a2/08037715712-016-a2.jpg?ts=1721231195140,WOMAN,https://www.zara.com/ua/en/wide-leg-linen-blend-trousers-p08037715.html?v1=391038412,08037715712-016-a2.jpg
zara,LACE KIMONO,BLASIER,08101601-I2024,Light beige,No style,https://static.zara.net/assets/public/a0f4/a1ec/f185461286b6/2f90d66727c0/08101601052-a1/08101601052-a1.jpg?ts=1721225803394,WOMAN,https://www.zara.com/ua/en/lace-kimono-p08101601.html?v1=369277333,08101601052-a1.jpg
zara,CHARM NECKLACE,BISUTERIA,01856232-I2024,Red,No style,https://static.zara.net/assets/public/2732/142c/afe045db914b/f20bba28e6ad/01856232600-p/01856232600-p.jpg?ts=1721225803865,WOMAN,https://www.zara.com/ua/en/charm-necklace-p01856232.html?v1=367189249,01856232600-p.jpg
zara,MINI DRESS WITH SIDE BUTTONS,VESTIDO,08472106-I2024,Ecru,No style,https://static.zara.net/assets/public/6300/c4dc/707a4fa797cc/c1da25d28310/08472106712-p/08472106712-p.jpg?ts=1721225801781,WOMAN,https://www.zara.com/ua/en/mini-dress-with-side-buttons-p08472106.html?v1=378987233,08472106712-p.jpg
zara,CONTRAST CROCHET KNIT DRESS,VESTIDO,07521080-I2024,Pastel blue,No style,https://static.zara.net/assets/public/3d3c/1a33/3098443ba8c2/23d2a5ab85f7/07521080423-015-h/07521080423-015-h.jpg?ts=1721288497613,WOMAN,https://www.zara.com/ua/en/contrast-crochet-knit-dress-p07521080.html?v1=391037477,07521080423-015-h.jpg
